img_id,gt_lat,predicted_lat,gt_long,predicted_long,great_circle_distance,url
7f76eafb5c5e9539a24c318d4809453.jpg,49.32,-25.37,-124.5,-53.82,10838.49,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7f7/6ea/7f76eafb5c5e9539a24c318d4809453.jpg
184462e558329e0d12f5e4bec67db0.jpg,35.66,40.75,139.73,-73.99,10847.65,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/184/462/184462e558329e0d12f5e4bec67db0.jpg
889b9d50472f6b2b7d2ac35283dd8c5.jpg,40.71,35.67,-74.01,139.65,10852.83,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/889/b9d/889b9d50472f6b2b7d2ac35283dd8c5.jpg
4c89d6839d834545b93d9931e4c2418.jpg,36.05,32.14,-92.93,37.72,10856.15,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4c8/9d6/4c89d6839d834545b93d9931e4c2418.jpg
4cbe74f7fc275bbb527f91540bb7de3.jpg,39.86,25.05,-4.02,121.52,10857.16,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4cb/e74/4cbe74f7fc275bbb527f91540bb7de3.jpg
9135da1ec5cff4f25e3c73e8951ea1.jpg,35.7,40.67,139.57,-73.96,10858.78,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/913/5da/9135da1ec5cff4f25e3c73e8951ea1.jpg
332679a6148db6fa22063a6c5dd6511.jpg,36.43,38.9,139.01,-77.02,10860.35,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/332/679/332679a6148db6fa22063a6c5dd6511.jpg
3e6553d899144edc8e17c4e38c224.jpg,-24.71,43.38,-65.42,11.23,10868.39,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3e6/553/3e6553d899144edc8e17c4e38c224.jpg
934e438dc345e1715bc1a5f407d4f.jpg,-36.89,40.75,175.82,-119.24,10871.25,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/934/e43/934e438dc345e1715bc1a5f407d4f.jpg
25abea61e2e2d8449d49b273d8cc274.jpg,39.14,-57.28,-84.51,-65.24,10872.45,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/25a/bea/25abea61e2e2d8449d49b273d8cc274.jpg
53e3bddd80dbf58f183df2edbf2a3f7.jpg,36.01,38.9,139.7,-77.02,10872.65,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/53e/3bd/53e3bddd80dbf58f183df2edbf2a3f7.jpg
2918ea9fe8ed1bacdec8da6ca0c21936.jpg,40.97,25.04,-5.66,121.57,10879.21,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/291/8ea/2918ea9fe8ed1bacdec8da6ca0c21936.jpg
6f8b955ab2c015f54c5816a81ca0b9d.jpg,60.48,-23.57,15.43,-46.7,10882.32,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6f8/b95/6f8b955ab2c015f54c5816a81ca0b9d.jpg
adfd621f6128783e75bb9c9d345bdf.jpg,35.66,38.91,139.75,-77.44,10886.28,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/adf/d62/adfd621f6128783e75bb9c9d345bdf.jpg
4ef2e83c971038a81ce9453f5564c7ee.jpg,37.81,38.04,-122.42,23.88,10902,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4ef/2e8/4ef2e83c971038a81ce9453f5564c7ee.jpg
6285fa5a9d429d11ab2df829312421e0.jpg,35.67,38.9,139.77,-77.03,10902.85,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/628/5fa/6285fa5a9d429d11ab2df829312421e0.jpg
2e6ad7b7d3cfff6f63f6d7b33dedc95.jpg,37.98,37.78,23.72,-122.4,10903.4,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2e6/ad7/2e6ad7b7d3cfff6f63f6d7b33dedc95.jpg
21540aa6a7ab9223a1df8d8c059af94.jpg,35.7,38.9,139.65,-77.02,10905.78,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/215/40a/21540aa6a7ab9223a1df8d8c059af94.jpg
73cf5488b4553d668f2cd6333b40d98e.jpg,35.63,38.9,139.79,-77.02,10906.28,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/73c/f54/73cf5488b4553d668f2cd6333b40d98e.jpg
e02ac530f9f37366fac5f7d0cead51d7.jpg,42.9,23.58,-8.55,119.58,10916.87,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e02/ac5/e02ac530f9f37366fac5f7d0cead51d7.jpg
902e47b9be5da9c8e113c59cdfae87.jpg,22.3,36.17,114.16,-5.42,10932.29,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/902/e47/902e47b9be5da9c8e113c59cdfae87.jpg
e167942efbfffd69ed4c0b3cbcbeb7.jpg,39.91,36.15,116.39,-95.97,10933.09,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e16/794/e167942efbfffd69ed4c0b3cbcbeb7.jpg
ac7b82d02e5f1bc74bfa4bca91518d85.jpg,36.15,40.03,137.24,-74.71,10936.11,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ac7/b82/ac7b82d02e5f1bc74bfa4bca91518d85.jpg
ef7177a038718bb1efc2acdb97a919ae.jpg,1.26,53.47,103.81,-2.23,10946.38,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ef7/177/ef7177a038718bb1efc2acdb97a919ae.jpg
83ddf677cd1e19fa8e222f0b22e9c45.jpg,37.99,41,128.2,-73.89,10949.99,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/83d/df6/83ddf677cd1e19fa8e222f0b22e9c45.jpg
89c96372759d7853b60fc1cbffcba7.jpg,-33.98,22.06,114.99,-159.51,10964.22,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/89c/963/89c96372759d7853b60fc1cbffcba7.jpg
803191ff2b2a22b854a3a40b4e362c.jpg,24.85,34,120.93,-118.33,10964.52,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/803/191/803191ff2b2a22b854a3a40b4e362c.jpg
fd40a26cd267a8f06b4a696114c6727.jpg,38.31,33.44,26.7,-111.94,10965.94,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fd4/0a2/fd40a26cd267a8f06b4a696114c6727.jpg
cbe3afa0488802def17ab3810c7f3.jpg,3.15,21.3,101.62,-157.83,10969.29,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/cbe/3af/cbe3afa0488802def17ab3810c7f3.jpg
dcd072d8921b4ffd6edc1a404016e8.jpg,42.33,23.57,-8.77,119.56,10973.58,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/dcd/072/dcd072d8921b4ffd6edc1a404016e8.jpg
acda100ac2681b62deeea3ba1e8963.jpg,52.35,10.03,4.86,123.57,10974.44,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/acd/a10/acda100ac2681b62deeea3ba1e8963.jpg
4a44647475dccebfae95c28bc0563623.jpg,39.95,40.77,116.39,-73.97,10979.29,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4a4/464/4a44647475dccebfae95c28bc0563623.jpg
4f3386e76ce491db7718699b794e369.jpg,36.12,25.05,-115.17,121.52,10981.64,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4f3/386/4f3386e76ce491db7718699b794e369.jpg
b0fdf5f4a3629519aab8fe46dccd406e.jpg,39.95,40.67,116.39,-73.96,10989.19,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b0f/df5/b0fdf5f4a3629519aab8fe46dccd406e.jpg
283b0a12d8cc211477d56aac55d578.jpg,34.31,45.74,108.85,-85.89,10991.84,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/283/b0a/283b0a12d8cc211477d56aac55d578.jpg
cac7442470dd59bb8e614f9999136d3.jpg,40.71,25.25,-73.97,55.31,11003.66,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/cac/744/cac7442470dd59bb8e614f9999136d3.jpg
b91bc94e9f99ee6ea238ed7d742ad242.jpg,25.27,40.67,55.33,-73.96,11006.58,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b91/bc9/b91bc94e9f99ee6ea238ed7d742ad242.jpg
574bbd20ecd6a2498e6be88089b5b45b.jpg,40.29,35.01,-76.65,135.74,11009.31,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/574/bbd/574bbd20ecd6a2498e6be88089b5b45b.jpg
235de74a327257bf67a1f721ae294d8.jpg,37.35,35.47,-2.29,139.63,11015.97,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/235/de7/235de74a327257bf67a1f721ae294d8.jpg
fdf8b1c54ac6164e880c4a76c83b8b0.jpg,42.17,23.64,19.23,-110.07,11036.73,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fdf/8b1/fdf8b1c54ac6164e880c4a76c83b8b0.jpg
7f3ca7a29af69db46bb481de6d62398f.jpg,-35.1,-1.3,139.16,36.81,11042.75,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7f3/ca7/7f3ca7a29af69db46bb481de6d62398f.jpg
d6a19364b3e642abe63b5579e6e322a.jpg,39.26,25.25,-76.6,51.49,11043.93,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d6a/193/d6a19364b3e642abe63b5579e6e322a.jpg
a9981ed5d5960ba1b3e5ce88b4b6e3f.jpg,40.76,37.56,-73.98,126.98,11048.07,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a99/81e/a9981ed5d5960ba1b3e5ce88b4b6e3f.jpg
4dfbdd44dc55d3fd949653fce0c79080.jpg,37.88,23.58,-4.78,119.58,11048.98,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4df/bdd/4dfbdd44dc55d3fd949653fce0c79080.jpg
a67e872eaea26aa66ceaad2cd6ec17.jpg,35.49,38.9,136.57,-77.02,11052.76,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a67/e87/a67e872eaea26aa66ceaad2cd6ec17.jpg
ad95ec7c2d8e3996be26b556e4b92f5.jpg,35.69,32.73,139.76,-85.65,11058.82,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ad9/5ec/ad95ec7c2d8e3996be26b556e4b92f5.jpg
554b145f76b28c58bd5ebf0d6613b40.jpg,41.04,37.54,-72.28,126.98,11060.31,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/554/b14/554b145f76b28c58bd5ebf0d6613b40.jpg
27e917224ccf3eb12d4fed8ea682ebf.jpg,35.03,40.67,135.8,-73.96,11064.5,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/27e/917/27e917224ccf3eb12d4fed8ea682ebf.jpg
f61fa3327dc099e7a1add0c16b44695c.jpg,34.99,40.67,135.75,-73.96,11070.39,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f61/fa3/f61fa3327dc099e7a1add0c16b44695c.jpg
6de1fc584dc311e35d44fc78ec824e11.jpg,40.04,34.63,-78.51,133.88,11072,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6de/1fc/6de1fc584dc311e35d44fc78ec824e11.jpg
a1455db5bc636b4e790aa445c23da6.jpg,34.7,40.67,136.5,-73.96,11072.95,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a14/55d/a1455db5bc636b4e790aa445c23da6.jpg
8a586251347f4729dabe6b59e1557097.jpg,42.36,34.63,-71.11,133.88,11084.34,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8a5/862/8a586251347f4729dabe6b59e1557097.jpg
377ea294f5bbbde57ab7b284e8652f97.jpg,23.13,37.76,113.27,-122.42,11091.7,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/377/ea2/377ea294f5bbbde57ab7b284e8652f97.jpg
141688571748e2f12c5706dcf20c292.jpg,22.27,37.79,114.18,-122.45,11095.6,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/141/688/141688571748e2f12c5706dcf20c292.jpg
306a52ce1bbea3398d482063f750dc.jpg,38.3,35.19,-77.46,136.97,11108.19,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/306/a52/306a52ce1bbea3398d482063f750dc.jpg
9b23e1a14b8ba287b4b4085241af641.jpg,36.46,37.82,25.37,-122.48,11118.55,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9b2/3e1/9b23e1a14b8ba287b4b4085241af641.jpg
733abdbc540c94d3c71861b9c5e23a.jpg,-13.16,-44.9,-72.55,168.44,11120.56,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/733/abd/733abdbc540c94d3c71861b9c5e23a.jpg
b47d644502aa38b86d249189f12835.jpg,36.39,37.81,25.43,-122.48,11129.57,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b47/d64/b47d644502aa38b86d249189f12835.jpg
10c5a8a27ea385470bdc316531411a7.jpg,40.06,34.67,-75.1,135.5,11132.81,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/10c/5a8/10c5a8a27ea385470bdc316531411a7.jpg
b14aa14efdbbb2a8db557dcdf5647d7.jpg,22.19,37.81,113.55,-122.48,11142.67,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b14/aa1/b14aa14efdbbb2a8db557dcdf5647d7.jpg
8391fb1c7f3bef145ea350639ae41da6.jpg,39.94,38.88,116.44,-77.12,11143.17,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/839/1fb/8391fb1c7f3bef145ea350639ae41da6.jpg
445d55fbb8762aa5753e6b20ceb19280.jpg,-34.65,51.54,-58.44,-0.01,11143.51,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/445/d55/445d55fbb8762aa5753e6b20ceb19280.jpg
f396142c61b1fd024f7f89675acc.jpg,39.88,38.88,116.41,-77.12,11150.06,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f39/614/f396142c61b1fd024f7f89675acc.jpg
f04a5d8b612a9a1a5a54e94a3d722d.jpg,30.27,37.56,-97.75,126.98,11154.26,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f04/a5d/f04a5d8b612a9a1a5a54e94a3d722d.jpg
9660b79ac06313877b4bd8e80b3ff64.jpg,-22.92,68.11,-42.5,15.65,11161.52,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/966/0b7/9660b79ac06313877b4bd8e80b3ff64.jpg
fdb072919be5d6ebbb3b1029cf1c83c1.jpg,33.74,23.57,-118.4,119.56,11174.63,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fdb/072/fdb072919be5d6ebbb3b1029cf1c83c1.jpg
e6818e519cd7977a6e9b4bcf4bda58.jpg,33.96,22.64,-118.43,120.31,11174.98,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e68/18e/e6818e519cd7977a6e9b4bcf4bda58.jpg
69d24188f86097f652eb2b32b9db56e.jpg,34.15,23.57,-118,119.56,11176.41,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/69d/241/69d24188f86097f652eb2b32b9db56e.jpg
384c84e5a4ce8c867adfae457a2d6089.jpg,30.4,44,76.79,-72.96,11189.64,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/384/c84/384c84e5a4ce8c867adfae457a2d6089.jpg
9cb27f265525ed8736283223c6738aa.jpg,22.21,36.98,114.03,-122.03,11196.55,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9cb/27f/9cb27f265525ed8736283223c6738aa.jpg
5cfe4ac086e877fded52f5aea8b21c1.jpg,14.55,37.77,121.02,-122.47,11210.08,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5cf/e4a/5cfe4ac086e877fded52f5aea8b21c1.jpg
67f5d2c689b62c84f4af6e6f538af27a.jpg,14.52,37.81,121.01,-122.48,11210.72,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/67f/5d2/67f5d2c689b62c84f4af6e6f538af27a.jpg
d44039cc44f5acd45394a95341fffd9.jpg,34.35,40.75,132.47,-73.99,11235.87,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d44/039/d44039cc44f5acd45394a95341fffd9.jpg
c1c16bc53f5bd3fd32241712131cf.jpg,-25.48,59.9,153.01,-139.86,11266.24,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c1c/16b/c1c16bc53f5bd3fd32241712131cf.jpg
990457ec4e4d7b510229cef8c65cea.jpg,38.79,24.21,-9.17,120.65,11278.99,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/990/457/990457ec4e4d7b510229cef8c65cea.jpg
a447e547496c78b0b21c22c7efdc161.jpg,34.95,35.01,-81.93,135.74,11308.31,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a44/7e5/a447e547496c78b0b21c22c7efdc161.jpg
99a819aea88a52aefd05e23437b9cfb.jpg,11.97,37.76,121.92,-122.42,11341.96,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/99a/819/99a819aea88a52aefd05e23437b9cfb.jpg
7376fb43862d3c536cd18e669defa2.jpg,36.18,22.64,-5.49,120.31,11346.33,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/737/6fb/7376fb43862d3c536cd18e669defa2.jpg
967f47506dc9d0fd9e3417d2cd3a4b96.jpg,-35.43,41.38,-71.66,2.17,11374.91,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/967/f47/967f47506dc9d0fd9e3417d2cd3a4b96.jpg
8b8418fda4a61def95b8cf1c042e8.jpg,33.59,40.76,130.41,-73.99,11378.04,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8b8/418/8b8418fda4a61def95b8cf1c042e8.jpg
2f3da708822a663fabb53ce1867fdcb.jpg,38.66,10.03,-121.61,123.57,11381.28,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2f3/da7/2f3da708822a663fabb53ce1867fdcb.jpg
afd12efa78de25e416579df1a37f8942.jpg,29.96,34.67,-90.06,135.5,11386.5,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/afd/12e/afd12efa78de25e416579df1a37f8942.jpg
5cd34f79956cea7088d5c1817e6ef4d.jpg,9.6,51.51,124.14,-0.13,11388.2,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5cd/34f/5cd34f79956cea7088d5c1817e6ef4d.jpg
77aa98ceb2376484566aa91af2bc090.jpg,-17.98,-1.3,-67.12,36.81,11432.97,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/77a/a98/77aa98ceb2376484566aa91af2bc090.jpg
5683c4d1f275bfdf9581f9a5bece0e3.jpg,-45.03,34.08,168.66,-118.29,11458.76,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/568/3c4/5683c4d1f275bfdf9581f9a5bece0e3.jpg
58b29e844bb69bf4e24d699d75994ba4.jpg,34.38,40.75,76.35,-119.24,11509.47,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/58b/29e/58b29e844bb69bf4e24d699d75994ba4.jpg
3631823e0f482c03d1891e56693b144.jpg,-54.81,37.81,-68.3,-122.48,11515.37,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/363/182/3631823e0f482c03d1891e56693b144.jpg
8ee47fc1263001b3be54574e8592eed.jpg,-12.71,-1.46,-69.2,35.07,11516.73,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8ee/47f/8ee47fc1263001b3be54574e8592eed.jpg
35289e69936b0c11cbdf6c6982d6179.jpg,-34.06,9.16,20.45,-79.84,11520.49,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/352/89e/35289e69936b0c11cbdf6c6982d6179.jpg
8d01beee1ecb67e6a4c21abc9f16594.jpg,-38.67,-1.46,143.86,35.07,11522.6,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8d0/1be/8d01beee1ecb67e6a4c21abc9f16594.jpg
cbb4688a732877b968ca9b90eb3b25c4.jpg,-6.91,50.85,107.63,4.35,11533.12,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/cbb/468/cbb4688a732877b968ca9b90eb3b25c4.jpg
711bb6f8fa9a1cc8fa7bf491b0478aac.jpg,27.74,-44.9,86.7,168.44,11541.28,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/711/bb6/711bb6f8fa9a1cc8fa7bf491b0478aac.jpg
3743d92dd6bfd953534976a924d5a582.jpg,6.95,40.75,125.67,-119.24,11551.05,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/374/3d9/3743d92dd6bfd953534976a924d5a582.jpg
c22bc9cb1a5795652298295e02827bd.jpg,34.94,40.75,69.26,-119.24,11553.56,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c22/bc9/c22bc9cb1a5795652298295e02827bd.jpg
65744467e4224e36b145af6234b06e5f.jpg,45.54,-1.46,-73.72,35.07,11575.16,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/657/444/65744467e4224e36b145af6234b06e5f.jpg
2466b1afa3cb6611ffe2a2c06badf7.jpg,29.98,40.75,31.13,-119.24,11579.25,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/246/6b1/2466b1afa3cb6611ffe2a2c06badf7.jpg
301385868f6ef52d25a5444854366c5.jpg,32.72,-28.05,-117.17,153.44,11592.56,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/301/385/301385868f6ef52d25a5444854366c5.jpg
b443ed2169912f5f80f127169fdaedf2.jpg,31.18,41.49,121.37,-81.72,11594.02,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b44/3ed/b443ed2169912f5f80f127169fdaedf2.jpg
3e9a39f770eedaf0175ccb84e572ef84.jpg,21.36,51.54,-157.95,-0.01,11627.51,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3e9/a39/3e9a39f770eedaf0175ccb84e572ef84.jpg
623e6916a08ccff29f7e31ea6dfe121d.jpg,51.24,-33.44,-0.58,-70.65,11627.56,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/623/e69/623e6916a08ccff29f7e31ea6dfe121d.jpg
2e3b74af8f15340b236c2e74088fb54.jpg,22.22,34.02,114.21,-118.5,11639.1,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2e3/b74/2e3b74af8f15340b236c2e74088fb54.jpg
bfccbd66e64c6974ba166864e8d3ed5.jpg,8.38,-27.2,-71.14,31.3,11657.68,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/bfc/cbd/bfccbd66e64c6974ba166864e8d3ed5.jpg
26ca39ca1fa6baea389eaed91c184b.jpg,-33.43,51.51,-70.64,-0.13,11669.39,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/26c/a39/26ca39ca1fa6baea389eaed91c184b.jpg
161a1a61e65f8ddc23b39d8d5b72d975.jpg,30.51,30.79,-98.82,35.57,11669.68,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/161/a1a/161a1a61e65f8ddc23b39d8d5b72d975.jpg
e61ac521c8683e2a62535e36c5292e32.jpg,32.41,39.91,-84.95,116.39,11679.55,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e61/ac5/e61ac521c8683e2a62535e36c5292e32.jpg
c0dc8de7ee5356b69b2ab471b266d82.jpg,26.08,42.68,127.69,-84.49,11688.23,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c0d/c8d/c0dc8de7ee5356b69b2ab471b266d82.jpg
35311f64147d82213d2d1bf3852eaaa3.jpg,40.85,-1.46,-73.88,35.07,11696.92,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/353/11f/35311f64147d82213d2d1bf3852eaaa3.jpg
1ec80b40e047fd1ce9b45a384b6e6c.jpg,24.68,45.74,121.77,-85.89,11700.5,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1ec/80b/1ec80b40e047fd1ce9b45a384b6e6c.jpg
351dc91301f5b16e7c47b3dee76919f.jpg,46.18,-50.04,-121.48,-72.11,11705.62,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/351/dc9/351dc91301f5b16e7c47b3dee76919f.jpg
241d9d2296a9237dee168a26a2e7b365.jpg,33.33,23.57,-111.24,119.56,11711.51,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/241/d9d/241d9d2296a9237dee168a26a2e7b365.jpg
b5412732c53ddc368019ebc8f3d4963f.jpg,28.6,40.76,77.22,-73.99,11751.06,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b54/127/b5412732c53ddc368019ebc8f3d4963f.jpg
f02acd03de822c756931e58f8d8f38f.jpg,18.25,37.78,109.5,-122.4,11757.1,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f02/acd/f02acd03de822c756931e58f8d8f38f.jpg
581b80741a627f0d059125f9effea1b.jpg,25.3,-23.15,51.54,-45.79,11776.06,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/581/b80/581b80741a627f0d059125f9effea1b.jpg
383b3226f3bd4eda68f5f4e164fc9610.jpg,40.42,-1.46,-74.87,35.07,11788.58,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/383/b32/383b3226f3bd4eda68f5f4e164fc9610.jpg
838998aa28dfb62f367e3cd2a15811f.jpg,37.68,34.79,-119.09,76.22,11803.3,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/838/998/838998aa28dfb62f367e3cd2a15811f.jpg
9193244a1af5314830fae08b274d5482.jpg,31.21,37.81,29.91,-122.48,11823.41,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/919/324/9193244a1af5314830fae08b274d5482.jpg
9758ed2ae1ed1b07fc798b2ed865ecd.jpg,32.72,22.28,-117.17,114.18,11824.42,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/975/8ed/9758ed2ae1ed1b07fc798b2ed865ecd.jpg
f71e1b2126db39660c59daf319acfbd.jpg,32.35,31.24,-97.39,121.48,11847.78,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f71/e1b/f71e1b2126db39660c59daf319acfbd.jpg
824fc2608b4a3fba96dd14cfa26723dc.jpg,35.37,28.37,136.98,-81.55,11857.17,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/824/fc2/824fc2608b4a3fba96dd14cfa26723dc.jpg
8f5cbf226262e169c31a7ad14009566.jpg,26.99,40.71,75.86,-74,11870.09,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8f5/cbf/8f5cbf226262e169c31a7ad14009566.jpg
e8d5b7db7c54b3ab15cec6c6e656f7a6.jpg,38.21,25.25,-85.77,55.31,11875.74,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e8d/5b7/e8d5b7db7c54b3ab15cec6c6e656f7a6.jpg
a31b3db71d85435d6c3566be613f32a2.jpg,-32.9,51.97,-68.84,5.75,11884.3,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a31/b3d/a31b3db71d85435d6c3566be613f32a2.jpg
f3ab64e4d2ee1c59bc7aec7d2bd7e.jpg,49.28,-28.05,-123.1,153.44,11887.97,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f3a/b64/f3ab64e4d2ee1c59bc7aec7d2bd7e.jpg
904bfead9439f0bb24d3bf90135e5df9.jpg,25.05,31.78,121.54,-106.48,11896.06,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/904/bfe/904bfead9439f0bb24d3bf90135e5df9.jpg
53dc6e46f5caa520b7e5faa5802373c4.jpg,30.25,41.32,120.14,-75.28,11901.39,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/53d/c6e/53dc6e46f5caa520b7e5faa5802373c4.jpg
7568ae2a464b55df458b96a42f90c7fe.jpg,37.66,-33.86,-122.41,151.21,11941,https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/756/8ae/7568ae2a464b55df458b96a42f90c7fe.jpg
